YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,ALLSKY_KT,PRECTOTCORR,SZA
2020,4,18,15,591.85,36.3,20.45,98.3,5.75,0.66,0.0,47.97
2020,4,18,16,355.88,35.47,21.13,98.3,5.84,0.55,0.0,61.26
2020,4,18,17,156.9,34.21,22.84,98.33,5.65,0.44,0.0,74.63
2020,4,18,18,17.65,31.67,28.0,98.39,3.69,0.26,0.0,87.12
2020,4,18,19,0.0,29.85,32.68,98.45,3.35,-999.0,0.0,90.0
2020,4,18,20,0.0,29.05,35.02,98.5,3.32,-999.0,0.0,90.0
2020,4,18,21,0.0,28.4,36.78,98.53,3.32,-999.0,0.0,90.0
2020,4,18,22,0.0,27.7,38.65,98.54,3.33,-999.0,0.0,90.0
2020,4,18,23,0.0,26.98,40.79,98.52,3.34,-999.0,0.0,90.0
2020,4,19,0,0.0,26.23,43.22,98.5,3.32,-999.0,0.0,90.0
2020,4,19,1,0.0,25.52,45.82,98.45,3.2,-999.0,0.0,90.0
2020,4,19,2,0.0,25.1,47.75,98.41,3.28,-999.0,0.0,90.0
2020,4,19,3,0.0,24.81,49.37,98.39,3.49,-999.0,0.0,90.0
2020,4,19,4,0.0,24.33,51.44,98.43,3.27,-999.0,0.0,90.0
2020,4,19,5,0.0,24.38,51.73,98.49,3.34,-999.0,0.0,90.0
2020,4,19,6,58.38,24.65,51.18,98.54,3.89,0.31,0.0,82.1
2020,4,19,7,220.05,25.98,47.41,98.59,3.96,0.45,0.0,68.83
2020,4,19,8,426.92,29.38,36.28,98.63,4.31,0.56,0.25,55.46
2020,4,19,9,631.42,32.32,28.64,98.63,3.87,0.63,0.03,42.25
2020,4,19,10,772.47,34.18,25.15,98.58,3.05,0.66,0.0,29.67
2020,4,19,11,833.3,35.86,22.79,98.49,2.32,0.65,0.0,19.2
2020,4,19,12,925.08,36.96,21.44,98.38,1.81,0.71,0.0,15.96
2020,4,19,13,865.58,37.66,20.42,98.27,1.77,0.7,0.0,23.23
2020,4,19,14,743.17,37.94,19.79,98.17,2.09,0.67,0.0,34.93
2020,4,19,15,577.38,37.57,19.89,98.11,2.41,0.64,0.0,47.87
2020,4,19,16,361.05,36.92,20.23,98.1,2.52,0.56,0.0,61.17
2020,4,19,17,159.73,36.08,20.91,98.1,2.28,0.44,0.0,74.53
2020,4,19,18,17.02,34.05,25.19,98.13,1.58,0.25,0.0,87.05
2020,4,19,19,0.0,32.85,26.9,98.22,2.03,-999.0,0.0,90.0
2020,4,19,20,0.0,32.28,27.5,98.28,2.77,-999.0,0.0,90.0
2020,4,19,21,0.0,31.45,28.87,98.31,3.99,-999.0,0.0,90.0
2020,4,19,22,0.0,30.38,31.32,98.36,5.39,-999.0,0.85,90.0
2020,4,19,23,0.0,29.11,34.95,98.42,7.01,-999.0,2.64,90.0
2020,4,20,0,0.0,27.57,39.92,98.43,7.84,-999.0,1.74,90.0
2020,4,20,1,0.0,26.28,44.41,98.37,7.62,-999.0,2.67,90.0
2020,4,20,2,0.0,25.53,47.06,98.29,6.84,-999.0,5.17,90.0
2020,4,20,3,0.0,25.08,49.06,98.26,5.91,-999.0,9.96,90.0
2020,4,20,4,0.0,24.71,51.31,98.27,5.04,-999.0,5.19,90.0
2020,4,20,5,0.0,24.33,53.88,98.3,4.14,-999.0,1.49,90.0
2020,4,20,6,55.88,24.49,54.47,98.37,3.89,0.29,0.22,81.88
2020,4,20,7,189.18,25.75,50.25,98.44,4.01,0.39,0.0,68.65
2020,4,20,8,351.73,27.74,43.13,98.5,4.09,0.46,0.0,55.27
2020,4,20,9,627.95,29.93,36.49,98.55,3.29,0.63,0.05,42.05
2020,4,20,10,797.17,32.1,30.51,98.55,2.11,0.68,0.37,29.43
2020,4,20,11,852.9,33.71,27.18,98.51,1.59,0.67,2.28,18.9
2020,4,20,12,825.53,35.13,25.02,98.44,2.71,0.64,2.07,15.65
2020,4,20,13,872.75,35.83,24.13,98.36,3.65,0.7,4.19,23.03
2020,4,20,14,737.2,35.65,24.4,98.27,4.23,0.67,3.58,34.8
2020,4,20,15,553.58,35.44,24.43,98.22,4.62,0.61,4.1,47.76
2020,4,20,16,340.65,34.94,24.97,98.2,5.01,0.52,2.67,61.08
2020,4,20,17,150.38,33.99,26.35,98.22,5.24,0.42,2.95,74.44
2020,4,20,18,17.3,31.94,31.2,98.28,4.0,0.24,1.42,86.98
2020,4,20,19,0.0,30.32,35.44,98.37,4.28,-999.0,0.13,90.0
2020,4,20,20,0.0,29.3,38.42,98.46,4.91,-999.0,0.01,90.0
2020,4,20,21,0.0,28.21,42.21,98.52,4.9,-999.0,0.0,90.0
2020,4,20,22,0.0,27.12,46.17,98.53,4.15,-999.0,0.0,90.0
2020,4,20,23,0.0,26.16,49.67,98.51,3.43,-999.0,0.0,90.0
2020,4,21,0,0.0,25.34,52.5,98.46,2.99,-999.0,0.0,90.0
2020,4,21,1,0.0,24.7,54.52,98.41,2.82,-999.0,0.0,90.0
2020,4,21,2,0.0,24.2,55.9,98.38,2.79,-999.0,0.0,90.0
2020,4,21,3,0.0,23.78,56.75,98.38,2.8,-999.0,0.0,90.0
2020,4,21,4,0.0,23.46,56.73,98.41,2.86,-999.0,0.0,90.0
2020,4,21,5,0.0,23.22,56.23,98.47,2.94,-999.0,0.0,90.0
2020,4,21,6,67.43,24.72,50.32,98.55,3.94,0.35,0.0,81.67
2020,4,21,7,252.9,27.17,42.9,98.62,4.56,0.51,0.0,68.46
2020,4,21,8,473.48,31.19,31.93,98.67,3.62,0.61,0.0,55.09
2020,4,21,9,680.65,33.42,26.67,98.7,1.75,0.68,0.0,41.85
2020,4,21,10,846.28,34.63,24.73,98.69,0.59,0.72,0.0,29.2
2020,4,21,11,950.78,35.94,22.89,98.66,2.14,0.74,0.0,18.6
2020,4,21,12,886.88,36.77,21.63,98.58,3.14,0.68,0.0,15.34
2020,4,21,13,802.03,37.22,20.69,98.48,3.9,0.65,0.0,22.84
2020,4,21,14,797.38,37.31,20.13,98.4,4.67,0.72,0.0,34.68
2020,4,21,15,607.62,36.99,19.95,98.34,5.06,0.67,0.0,47.67
2020,4,21,16,380.0,36.27,20.09,98.3,5.12,0.58,0.0,60.99
2020,4,21,17,167.45,35.11,21.01,98.32,5.11,0.46,0.0,74.34
2020,4,21,18,18.9,32.52,25.57,98.39,3.49,0.26,0.0,86.91
2020,4,21,19,0.0,30.56,29.46,98.48,3.38,-999.0,0.0,90.0
2020,4,21,20,0.0,29.59,31.21,98.56,3.56,-999.0,0.0,90.0
2020,4,21,21,0.0,28.58,33.65,98.58,3.49,-999.0,0.0,90.0
2020,4,21,22,0.0,27.59,36.54,98.57,3.23,-999.0,0.0,90.0
2020,4,21,23,0.0,26.65,39.36,98.54,3.02,-999.0,0.0,90.0
2020,4,22,0,0.0,25.77,42.0,98.48,2.86,-999.0,0.0,90.0
2020,4,22,1,0.0,25.07,43.95,98.41,2.69,-999.0,0.49,90.0
2020,4,22,2,0.0,24.48,45.35,98.35,2.66,-999.0,0.49,90.0
2020,4,22,3,0.0,24.02,46.07,98.31,2.79,-999.0,0.49,90.0
2020,4,22,4,0.0,23.69,46.25,98.32,2.95,-999.0,0.0,90.0
2020,4,22,5,0.0,23.5,45.99,98.35,3.19,-999.0,0.0,90.0
2020,4,22,6,49.88,25.35,40.55,98.39,4.35,0.25,0.0,81.45
2020,4,22,7,183.07,28.02,34.13,98.43,5.31,0.37,0.0,68.28
2020,4,22,8,382.45,31.99,25.8,98.46,4.3,0.49,0.0,54.91
2020,4,22,9,515.83,35.18,19.41,98.47,2.8,0.51,0.0,41.66
2020,4,22,10,694.53,36.87,17.69,98.44,1.87,0.59,0.0,28.98
2020,4,22,11,761.97,37.97,17.36,98.36,1.72,0.6,0.0,18.3
2020,4,22,12,821.72,38.47,17.68,98.27,1.96,0.63,0.0,15.03
2020,4,22,13,695.22,38.59,18.37,98.17,2.23,0.56,0.02,22.65
2020,4,22,14,602.15,38.58,18.92,98.09,2.78,0.54,0.9,34.55
2020,4,22,15,386.7,37.98,20.01,98.06,3.49,0.43,2.74,47.57
2020,4,22,16,251.38,37.07,21.54,98.07,3.71,0.38,2.58,60.89
2020,4,22,17,113.4,36.1,23.55,98.08,3.01,0.31,0.53,74.24
2020,4,22,18,16.62,33.72,29.31,98.1,2.46,0.22,0.24,86.83
2020,4,22,19,0.0,32.05,33.18,98.13,3.01,-999.0,0.33,90.0
2020,4,22,20,0.0,31.12,35.4,98.16,3.03,-999.0,0.5,90.0
2020,4,22,21,0.0,30.19,37.63,98.18,2.85,-999.0,1.32,90.0
2020,4,22,22,0.0,29.44,39.97,98.18,2.73,-999.0,11.8,90.0
2020,4,22,23,0.0,29.01,42.64,98.16,2.63,-999.0,23.5,90.0
2020,4,23,0,0.0,28.35,45.67,98.16,3.09,-999.0,24.82,90.0
2020,4,23,1,0.0,27.4,49.69,98.19,4.45,-999.0,20.08,90.0
2020,4,23,2,0.0,26.63,53.65,98.21,5.28,-999.0,12.7,90.0
2020,4,23,3,0.0,26.0,56.98,98.21,4.86,-999.0,3.55,90.0
2020,4,23,4,0.0,25.57,59.23,98.24,4.3,-999.0,0.54,90.0
2020,4,23,5,0.0,25.25,61.06,98.26,4.04,-999.0,0.01,90.0
2020,4,23,6,58.28,25.61,59.13,98.31,4.18,0.28,0.0,81.24
2020,4,23,7,222.25,27.58,51.29,98.36,4.06,0.44,0.0,68.11
2020,4,23,8,447.45,30.25,43.75,98.4,3.71,0.58,0.0,54.73
2020,4,23,9,685.65,32.48,38.55,98.42,2.97,0.68,0.0,41.47
2020,4,23,10,844.85,34.23,34.85,98.39,1.71,0.72,0.0,28.76
2020,4,23,11,944.3,35.71,31.8,98.33,1.25,0.74,0.0,18.01
2020,4,23,12,972.15,36.93,29.47,98.24,2.22,0.75,0.0,14.72
2020,4,23,13,940.38,37.61,28.23,98.13,3.11,0.76,0.0,22.46
2020,4,23,14,814.92,37.8,27.98,98.04,3.81,0.73,0.0,34.43
2020,4,23,15,590.12,37.57,28.58,97.97,4.4,0.65,0.02,47.47
2020,4,23,16,360.92,36.98,29.58,97.95,4.87,0.55,0.02,60.8
2020,4,23,17,161.62,35.87,31.7,97.96,5.17,0.44,0.01,74.15
2020,4,23,18,18.08,33.66,38.04,98.02,4.11,0.24,0.0,86.76
2020,4,23,19,0.0,31.97,43.01,98.09,4.28,-999.0,0.0,90.0
2020,4,23,20,0.0,31.02,45.42,98.15,4.5,-999.0,0.0,90.0
2020,4,23,21,0.0,30.13,47.4,98.18,4.22,-999.0,0.0,90.0
2020,4,23,22,0.0,29.39,48.7,98.17,3.86,-999.0,0.0,90.0
2020,4,23,23,0.0,28.77,49.88,98.15,3.54,-999.0,0.0,90.0
2020,4,24,0,0.0,28.24,51.25,98.11,3.13,-999.0,0.0,90.0
2020,4,24,1,0.0,27.84,52.6,98.07,2.65,-999.0,0.0,90.0
2020,4,24,2,0.0,27.46,54.07,98.05,2.02,-999.0,0.0,90.0
2020,4,24,3,0.0,27.24,54.3,98.05,1.37,-999.0,0.0,90.0
2020,4,24,4,0.0,27.21,54.71,98.08,0.7,-999.0,0.0,90.0
2020,4,24,5,0.0,27.07,55.28,98.13,0.42,-999.0,0.0,90.0
2020,4,24,6,79.28,27.37,54.22,98.19,1.32,0.38,0.0,81.03
2020,4,24,7,274.23,28.87,47.41,98.25,2.78,0.54,0.0,67.93
2020,4,24,8,499.67,31.87,37.01,98.28,3.02,0.64,0.0,54.56
2020,4,24,9,704.08,34.32,30.41,98.28,2.84,0.7,0.0,41.29
2020,4,24,10,861.75,35.93,26.66,98.24,2.28,0.73,0.0,28.54
2020,4,24,11,951.58,37.11,23.93,98.16,1.86,0.74,0.0,17.73
2020,4,24,12,1001.45,38.04,22.03,98.06,1.74,0.77,0.0,14.42
2020,4,24,13,952.53,38.51,20.95,97.96,1.75,0.77,0.0,22.28
2020,4,24,14,820.75,38.72,20.29,97.88,1.74,0.74,0.0,34.31
2020,4,24,15,624.75,38.63,19.99,97.82,1.72,0.69,0.0,47.38
2020,4,24,16,390.52,38.22,20.07,97.8,1.68,0.59,0.0,60.71
2020,4,24,17,171.82,37.47,20.71,97.82,1.56,0.47,0.0,74.05
2020,4,24,18,20.58,35.5,27.3,97.87,1.13,0.26,0.0,86.69
2020,4,24,19,0.0,34.5,27.59,97.93,1.14,-999.0,0.0,90.0
2020,4,24,20,0.0,33.96,27.01,97.98,1.05,-999.0,0.0,90.0
2020,4,24,21,0.0,33.37,27.19,98.01,0.91,-999.0,0.0,90.0
2020,4,24,22,0.0,32.42,27.98,98.01,0.95,-999.0,0.0,90.0
2020,4,24,23,0.0,31.19,29.51,97.99,1.28,-999.0,0.0,90.0
2020,4,25,0,0.0,29.95,31.19,97.96,1.79,-999.0,0.0,90.0
2020,4,25,1,0.0,28.58,34.9,97.92,2.33,-999.0,0.06,90.0
2020,4,25,2,0.0,27.21,40.13,97.91,2.93,-999.0,0.06,90.0
2020,4,25,3,0.0,26.22,45.1,97.92,3.43,-999.0,0.06,90.0
2020,4,25,4,0.0,25.44,50.26,97.96,3.57,-999.0,0.0,90.0
2020,4,25,5,0.0,24.82,55.1,98.01,3.48,-999.0,0.0,90.0
2020,4,25,6,72.93,25.73,55.0,98.07,4.49,0.34,0.0,80.81
2020,4,25,7,253.12,27.72,50.91,98.12,4.83,0.5,0.0,67.76
2020,4,25,8,470.65,31.32,39.46,98.16,4.14,0.6,0.15,54.39
2020,4,25,9,686.85,35.13,26.44,98.19,2.88,0.68,0.0,41.11
2020,4,25,10,846.67,37.1,21.88,98.19,2.66,0.72,0.0,28.34
2020,4,25,11,942.05,38.4,20.06,98.14,2.98,0.73,0.0,17.45
2020,4,25,12,957.6,39.28,18.83,98.08,3.39,0.73,0.0,14.13
2020,4,25,13,893.53,39.71,18.09,98.0,3.84,0.72,0.0,22.11
2020,4,25,14,645.62,39.7,17.57,97.93,4.3,0.58,0.0,34.2
2020,4,25,15,364.45,39.51,17.2,97.89,4.53,0.4,0.0,47.28
2020,4,25,16,228.73,39.15,17.03,97.88,4.52,0.35,0.0,60.62
2020,4,25,17,103.03,38.18,17.59,97.9,4.17,0.28,0.0,73.96
2020,4,25,18,14.18,34.91,24.42,97.94,2.67,0.18,0.0,86.61
2020,4,25,19,0.0,32.91,27.75,98.01,2.85,-999.0,0.0,90.0
2020,4,25,20,0.0,31.93,29.54,98.07,3.04,-999.0,0.0,90.0
2020,4,25,21,0.0,30.96,32.48,98.13,3.22,-999.0,0.0,90.0
2020,4,25,22,0.0,29.99,36.36,98.15,3.3,-999.0,0.0,90.0
2020,4,25,23,0.0,29.06,40.57,98.15,3.27,-999.0,0.0,90.0
2020,4,26,0,0.0,28.2,44.51,98.12,3.12,-999.0,0.0,90.0
2020,4,26,1,0.0,27.49,47.6,98.08,2.91,-999.0,0.24,90.0
2020,4,26,2,0.0,26.91,50.07,98.06,2.65,-999.0,0.24,90.0
2020,4,26,3,0.0,26.38,52.2,98.07,2.42,-999.0,0.24,90.0
2020,4,26,4,0.0,25.86,54.17,98.1,2.3,-999.0,0.0,90.0
2020,4,26,5,0.0,25.38,55.87,98.16,2.26,-999.0,0.0,90.0
2020,4,26,6,74.12,26.88,51.52,98.23,2.45,0.34,0.0,80.6
2020,4,26,7,248.57,29.29,44.01,98.3,3.49,0.49,0.0,67.6
2020,4,26,8,473.45,33.44,31.0,98.35,2.86,0.6,0.0,54.23
2020,4,26,9,686.78,36.79,21.84,98.38,2.05,0.68,0.0,40.94
2020,4,26,10,846.42,38.63,18.19,98.36,1.78,0.71,0.0,28.13
2020,4,26,11,944.15,39.9,16.41,98.31,2.05,0.74,0.0,17.18
2020,4,26,12,983.62,40.78,15.38,98.22,2.51,0.75,0.0,13.84
2020,4,26,13,857.5,41.25,14.89,98.13,2.99,0.69,0.0,21.94
2020,4,26,14,659.9,41.39,14.77,98.05,3.41,0.59,0.0,34.08
2020,4,26,15,513.45,41.15,14.79,97.99,3.75,0.56,0.0,47.19
2020,4,26,16,329.9,40.52,15.2,97.98,4.0,0.5,0.0,60.53
2020,4,26,17,153.25,39.45,16.21,97.99,3.92,0.41,0.0,73.86
2020,4,26,18,20.77,36.41,21.89,98.06,2.59,0.26,0.0,86.53
2020,4,26,19,0.0,34.57,24.73,98.12,2.8,-999.0,0.0,90.0
2020,4,26,20,0.0,33.56,26.17,98.18,2.89,-999.0,0.0,90.0
2020,4,26,21,0.0,32.48,28.08,98.22,2.87,-999.0,0.0,90.0
2020,4,26,22,0.0,31.43,30.2,98.23,2.76,-999.0,0.0,90.0
2020,4,26,23,0.0,30.55,32.25,98.21,2.54,-999.0,0.0,90.0
2020,4,27,0,0.0,29.98,33.53,98.18,2.23,-999.0,0.0,90.0
2020,4,27,1,0.0,29.69,34.12,98.14,1.81,-999.0,12.54,90.0
2020,4,27,2,0.0,29.07,35.89,98.12,1.61,-999.0,12.54,90.0
2020,4,27,3,0.0,27.93,38.97,98.13,1.9,-999.0,12.54,90.0
2020,4,27,4,0.0,27.01,41.14,98.17,2.36,-999.0,0.0,90.0
2020,4,27,5,0.0,26.32,42.37,98.23,2.7,-999.0,0.0,90.0
2020,4,27,6,89.57,27.63,39.65,98.31,3.23,0.4,0.0,80.4
2020,4,27,7,292.8,29.82,33.91,98.39,4.41,0.57,0.0,67.44
2020,4,27,8,522.35,33.33,27.53,98.44,4.08,0.66,0.0,54.07
2020,4,27,9,728.62,37.03,21.05,98.47,3.83,0.72,0.0,40.77
2020,4,27,10,886.55,39.24,17.77,98.46,3.76,0.75,0.0,27.94
2020,4,27,11,972.22,40.61,15.75,98.39,3.78,0.76,0.0,16.92
2020,4,27,12,997.67,41.59,14.18,98.31,3.71,0.76,0.0,13.55
2020,4,27,13,940.2,42.16,12.95,98.21,3.56,0.75,0.0,21.77
2020,4,27,14,764.33,42.18,12.25,98.12,3.34,0.69,0.0,33.97
2020,4,27,15,565.55,41.81,11.87,98.07,3.17,0.62,0.0,47.1
2020,4,27,16,342.38,41.09,11.99,98.07,2.92,0.52,0.0,60.45
2020,4,27,17,145.65,39.81,13.88,98.09,2.05,0.39,0.0,73.77
2020,4,27,18,17.95,37.28,19.62,98.15,0.97,0.22,0.0,86.45
2020,4,27,19,0.0,36.07,20.14,98.22,0.51,-999.0,0.0,90.0
2020,4,27,20,0.0,34.54,22.27,98.27,1.34,-999.0,0.0,90.0
2020,4,27,21,0.0,33.0,23.78,98.32,2.18,-999.0,0.0,90.0
2020,4,27,22,0.0,31.65,25.03,98.34,2.64,-999.0,0.0,90.0
2020,4,27,23,0.0,30.44,26.74,98.34,2.76,-999.0,0.0,90.0
2020,4,28,0,0.0,29.25,29.52,98.34,2.95,-999.0,0.0,90.0
2020,4,28,1,0.0,28.32,33.31,98.33,3.22,-999.0,1.59,90.0
2020,4,28,2,0.0,27.47,38.16,98.33,3.49,-999.0,1.59,90.0
2020,4,28,3,0.0,26.8,43.28,98.34,3.79,-999.0,1.59,90.0
2020,4,28,4,0.0,26.22,49.06,98.36,4.11,-999.0,0.0,90.0
2020,4,28,5,0.0,25.68,55.08,98.42,4.54,-999.0,0.0,90.0
2020,4,28,6,80.05,26.3,56.87,98.5,5.9,0.35,0.05,80.19
2020,4,28,7,259.05,28.23,52.54,98.56,6.54,0.5,0.57,67.28
2020,4,28,8,479.42,30.96,43.87,98.61,6.25,0.61,0.0,53.91
2020,4,28,9,684.28,34.04,32.41,98.63,5.9,0.67,0.0,40.61
2020,4,28,10,844.08,36.6,24.59,98.59,5.33,0.71,0.0,27.75
2020,4,28,11,940.15,38.57,20.2,98.53,4.81,0.73,0.0,16.66
2020,4,28,12,1016.0,39.82,17.91,98.43,4.53,0.78,0.0,13.27
2020,4,28,13,963.58,40.51,16.75,98.34,4.38,0.77,0.0,21.6
2020,4,28,14,842.97,40.75,16.22,98.26,4.27,0.76,0.0,33.86
2020,4,28,15,665.42,40.6,16.12,98.21,4.17,0.73,0.0,47.0
2020,4,28,16,436.8,40.03,16.49,98.2,3.97,0.66,0.0,60.36
2020,4,28,17,206.55,38.98,17.71,98.22,3.46,0.55,0.0,73.67
2020,4,28,18,26.65,35.95,24.4,98.27,2.22,0.31,0.0,86.38
2020,4,28,19,0.0,34.47,26.55,98.32,2.17,-999.0,0.0,90.0
2020,4,28,20,0.0,33.86,27.56,98.37,1.96,-999.0,0.0,90.0
2020,4,28,21,0.0,33.43,27.97,98.39,1.63,-999.0,0.0,90.0
2020,4,28,22,0.0,32.91,28.45,98.39,1.26,-999.0,0.0,90.0
2020,4,28,23,0.0,32.14,29.45,98.38,0.94,-999.0,0.0,90.0
2020,4,29,0,0.0,31.1,31.22,98.34,0.89,-999.0,0.0,90.0
2020,4,29,1,0.0,30.08,32.64,98.3,1.01,-999.0,0.0,90.0
2020,4,29,2,0.0,29.09,34.63,98.28,1.04,-999.0,0.0,90.0
2020,4,29,3,0.0,28.21,36.57,98.3,0.91,-999.0,0.0,90.0
2020,4,29,4,0.0,27.48,38.6,98.34,0.71,-999.0,0.0,90.0
2020,4,29,5,0.0,26.83,40.84,98.4,0.61,-999.0,0.0,90.0
2020,4,29,6,102.03,27.58,40.14,98.49,0.85,0.44,0.0,79.99
2020,4,29,7,309.33,29.44,35.48,98.56,1.02,0.59,0.0,67.13
2020,4,29,8,537.67,33.47,26.51,98.6,1.0,0.68,0.0,53.76
2020,4,29,9,740.55,36.6,21.48,98.6,0.51,0.73,0.0,40.45
2020,4,29,10,895.53,38.48,19.2,98.56,0.7,0.75,0.0,27.56
2020,4,29,11,984.33,39.85,17.68,98.48,1.38,0.76,0.0,16.4
2020,4,29,12,1004.53,40.92,16.4,98.39,1.93,0.77,0.0,12.99
2020,4,29,13,951.53,41.64,15.4,98.29,2.35,0.76,0.0,21.44
2020,4,29,14,827.75,41.98,14.76,98.2,2.89,0.74,0.0,33.76
2020,4,29,15,646.95,41.92,14.43,98.15,3.7,0.71,0.0,46.91
2020,4,29,16,423.08,41.4,14.1,98.12,4.52,0.64,0.0,60.27
2020,4,29,17,195.12,40.3,14.39,98.13,4.82,0.51,0.0,73.58
2020,4,29,18,25.33,37.06,18.1,98.18,3.34,0.29,0.0,86.3
2020,4,29,19,0.0,34.89,20.24,98.25,3.55,-999.0,0.0,90.0
2020,4,29,20,0.0,33.7,21.19,98.31,3.61,-999.0,0.0,90.0
2020,4,29,21,0.0,32.52,23.13,98.35,3.5,-999.0,0.0,90.0
2020,4,29,22,0.0,31.38,26.2,98.36,3.3,-999.0,0.0,90.0
2020,4,29,23,0.0,30.27,30.38,98.35,3.1,-999.0,0.0,90.0
2020,4,30,0,0.0,29.2,35.01,98.33,2.94,-999.0,0.0,90.0
2020,4,30,1,0.0,28.29,39.49,98.31,2.86,-999.0,0.6,90.0
2020,4,30,2,0.0,27.79,43.25,98.3,2.58,-999.0,0.6,90.0
2020,4,30,3,0.0,27.54,45.75,98.31,2.13,-999.0,0.6,90.0
2020,4,30,4,0.0,27.47,46.55,98.35,1.7,-999.0,0.0,90.0
2020,4,30,5,0.0,27.49,46.57,98.41,1.47,-999.0,0.0,90.0
2020,4,30,6,91.25,28.48,43.52,98.5,1.55,0.38,0.0,79.79
2020,4,30,7,278.58,30.32,37.97,98.57,2.55,0.53,0.0,66.98
2020,4,30,8,497.73,33.31,29.87,98.61,3.14,0.63,0.0,53.62
2020,4,30,9,714.28,36.48,22.29,98.63,3.02,0.7,0.0,40.3
2020,4,30,10,866.8,37.89,20.14,98.6,1.91,0.73,0.0,27.39
2020,4,30,11,957.1,39.19,18.35,98.55,0.59,0.74,0.0,16.15
2020,4,30,12,1002.08,40.53,16.45,98.47,0.75,0.77,0.0,12.72
2020,4,30,13,946.78,41.6,14.89,98.39,1.82,0.76,0.0,21.29
2020,4,30,14,826.55,41.86,14.11,98.3,2.54,0.74,0.0,33.65
2020,4,30,15,649.1,41.62,13.8,98.24,3.05,0.71,0.0,46.83
2020,4,30,16,431.98,41.02,13.56,98.22,3.48,0.65,0.0,60.18
2020,4,30,17,205.32,39.93,14.02,98.22,3.66,0.54,0.0,73.48
2020,4,30,18,27.3,36.64,18.28,98.26,2.65,0.31,0.0,86.21
2020,4,30,19,0.0,34.45,20.96,98.32,2.92,-999.0,0.0,90.0
2020,4,30,20,0.0,33.34,21.85,98.38,2.99,-999.0,0.0,90.0
2020,4,30,21,0.0,32.36,22.61,98.41,2.98,-999.0,0.0,90.0
2020,4,30,22,0.0,31.42,23.26,98.41,3.09,-999.0,0.0,90.0
2020,4,30,23,0.0,30.58,23.83,98.39,3.62,-999.0,0.0,90.0
2020,5,1,0,0.0,30.08,24.81,98.37,4.82,-999.0,0.0,90.0
2020,5,1,1,0.0,29.78,26.47,98.35,6.47,-999.0,0.0,90.0
2020,5,1,2,0.0,29.17,28.88,98.33,6.92,-999.0,0.0,90.0
2020,5,1,3,0.0,28.38,31.21,98.33,6.34,-999.0,0.0,90.0
2020,5,1,4,0.0,27.57,32.98,98.35,5.67,-999.0,0.0,90.0
2020,5,1,5,0.0,26.9,34.09,98.39,5.27,-999.0,0.0,90.0
2020,5,1,6,105.82,28.07,31.61,98.45,6.34,0.44,0.0,79.59
2020,5,1,7,314.55,30.43,27.23,98.5,6.63,0.6,0.0,66.83
2020,5,1,8,545.12,34.32,20.05,98.53,6.9,0.68,0.0,53.48
2020,5,1,9,750.35,37.8,13.55,98.52,7.56,0.73,0.0,40.16
2020,5,1,10,899.17,40.01,10.7,98.48,7.7,0.75,0.0,27.21
2020,5,1,11,989.38,41.47,9.94,98.4,7.7,0.77,0.0,15.91
2020,5,1,12,1021.65,42.38,9.71,98.3,7.6,0.78,0.0,12.45
2020,5,1,13,965.08,42.89,9.55,98.19,7.35,0.77,0.0,21.13
2020,5,1,14,839.22,42.99,9.4,98.09,6.94,0.75,0.0,33.55
2020,5,1,15,654.5,42.71,9.29,98.02,6.51,0.71,0.0,46.74
2020,5,1,16,429.23,42.03,9.34,97.97,6.1,0.64,0.0,60.09
2020,5,1,17,198.02,40.73,9.96,97.97,5.07,0.52,0.0,73.39
2020,5,1,18,26.25,36.71,14.25,97.99,3.32,0.29,0.0,86.13
2020,5,1,19,0.0,34.52,16.11,98.03,3.56,-999.0,0.0,90.0
2020,5,1,20,0.0,33.48,16.98,98.07,3.71,-999.0,0.0,90.0
2020,5,1,21,0.0,32.61,17.96,98.09,4.08,-999.0,0.0,90.0
2020,5,1,22,0.0,32.0,19.32,98.1,5.11,-999.0,0.0,90.0
2020,5,1,23,0.0,31.6,21.74,98.08,6.95,-999.0,0.0,90.0
2020,5,2,0,0.0,30.97,26.25,98.05,8.35,-999.0,0.0,90.0
2020,5,2,1,0.0,30.01,32.02,98.01,8.53,-999.0,0.0,90.0
2020,5,2,2,0.0,29.08,37.02,97.98,8.35,-999.0,0.0,90.0
2020,5,2,3,0.0,28.25,41.19,97.97,8.05,-999.0,0.0,90.0
2020,5,2,4,0.0,27.48,45.38,97.99,7.49,-999.0,0.0,90.0
2020,5,2,5,0.0,26.8,49.8,98.02,6.94,-999.0,0.0,90.0
2020,5,2,6,106.72,27.12,51.63,98.08,7.18,0.43,0.0,79.39
2020,5,2,7,310.2,29.09,48.69,98.14,7.13,0.59,0.0,66.69
2020,5,2,8,537.35,31.83,42.1,98.17,6.34,0.67,0.0,53.34
2020,5,2,9,737.92,34.61,35.3,98.18,5.4,0.72,0.0,40.01
2020,5,2,10,888.7,37.77,27.18,98.15,4.31,0.74,0.0,27.05
2020,5,2,11,976.75,40.58,20.58,98.07,3.28,0.76,0.0,15.68
2020,5,2,12,1010.65,42.0,18.05,97.99,3.2,0.77,0.0,12.19
2020,5,2,13,953.2,42.77,16.65,97.89,3.41,0.76,0.0,20.99
